Timestamp;Global_Avg
2019-01-01 02:25:00;-0.961
2019-01-01 02:26:00;-0.701
2019-01-01 02:27:00;-0.7040000000000001
2019-01-01 02:28:00;-0.7040000000000001
2019-01-01 02:29:00;-0.701
2019-01-01 02:30:00;-0.7040000000000001
2019-01-01 02:31:00;-0.698
2019-01-01 02:32:00;-0.698
2019-01-01 02:33:00;-0.701
2019-01-01 02:34:00;-0.795
2019-01-01 02:35:00;-0.7190000000000001
2019-01-01 02:36:00;-0.7070000000000001
2019-01-01 02:37:00;-0.742
2019-01-01 02:38:00;-1.011
2019-01-01 02:39:00;-1.034
2019-01-01 02:40:00;-0.809
2019-01-01 02:41:00;-0.818
2019-01-01 02:42:00;-0.809
2019-01-01 02:43:00;-1.043
2019-01-01 02:44:00;-0.9490000000000001
2019-01-01 02:45:00;-0.7040000000000001
2019-01-01 02:46:00;-0.7040000000000001
2019-01-01 02:47:00;-0.716
2019-01-01 02:48:00;-0.7070000000000001
2019-01-01 02:49:00;-0.9079999999999999
2019-01-01 02:50:00;-0.903
2019-01-01 02:51:00;-0.7040000000000001
2019-01-01 02:52:00;-0.815
2019-01-01 02:53:00;-1.0490000000000002
2019-01-01 02:54:00;-1.052
2019-01-01 02:55:00;-1.052
2019-01-01 02:56:00;-1.0490000000000002
2019-01-01 02:57:00;-1.052
2019-01-01 02:58:00;-1.052
2019-01-01 02:59:00;-1.055
2019-01-01 03:00:00;-0.973
2019-01-01 03:01:00;-0.946
2019-01-01 03:02:00;-0.7040000000000001
2019-01-01 03:03:00;-0.7040000000000001
2019-01-01 03:04:00;-0.701
2019-01-01 03:05:00;-0.698
2019-01-01 03:06:00;-0.701
2019-01-01 03:07:00;-0.7070000000000001
2019-01-01 03:08:00;-0.85
2019-01-01 03:09:00;-0.7040000000000001
2019-01-01 03:10:00;-0.701
2019-01-01 03:11:00;-0.40299999999999997
2019-01-01 03:12:00;-0.353
2019-01-01 03:13:00;-0.35100000000000003
2019-01-01 03:14:00;-0.348
2019-01-01 03:15:00;-0.289
2019-01-01 03:16:00;-0.35100000000000003
2019-01-01 03:17:00;-0.38
2019-01-01 03:18:00;-0.6890000000000001
2019-01-01 03:19:00;-0.5489999999999999
2019-01-01 03:20:00;-0.456
2019-01-01 03:21:00;-0.353
2019-01-01 03:22:00;-0.389
2019-01-01 03:23:00;-0.6809999999999999
