Timestamp;Global_Avg
2019-01-01 11:50:00;191.3
2019-01-01 11:55:00;269.76
2019-01-01 12:00:00;388.14
2019-01-01 12:05:00;467.9
2019-01-01 12:10:00;440.91999999999996
2019-01-01 12:15:00;439.71999999999997
2019-01-01 12:20:00;453.38
2019-01-01 12:25:00;474.0
2019-01-01 12:30:00;471.52
2019-01-01 12:35:00;481.2
2019-01-01 12:40:00;620.0600000000001
2019-01-01 12:45:00;795.8
2019-01-01 12:50:00;571.0200000000001
2019-01-01 12:55:00;584.88
2019-01-01 13:00:00;517.34
2019-01-01 13:05:00;442.12
2019-01-01 13:10:00;466.5799999999999
2019-01-01 13:15:00;470.94000000000005
2019-01-01 13:20:00;408.94000000000005
2019-01-01 13:25:00;397.6
2019-01-01 13:30:00;402.4
2019-01-01 13:35:00;416.78000000000003
2019-01-01 13:40:00;388.14
2019-01-01 13:45:00;359.46000000000004
2019-01-01 13:50:00;402.43999999999994
2019-01-01 13:55:00;486.18
2019-01-01 14:00:00;604.8399999999999
2019-01-01 14:05:00;868.0799999999999
2019-01-01 14:10:00;1082.0
2019-01-01 14:15:00;1131.8
2019-01-01 14:20:00;1036.0
2019-01-01 14:25:00;1124.6
2019-01-01 14:30:00;1090.0
2019-01-01 14:35:00;813.8
2019-01-01 14:40:00;1210.6
2019-01-01 14:45:00;1168.6
2019-01-01 14:50:00;901.8399999999999
2019-01-01 14:55:00;531.3
2019-01-01 15:00:00;727.2
2019-01-01 15:05:00;530.48
2019-01-01 15:10:00;364.74000000000007
2019-01-01 15:15:00;242.84
2019-01-01 15:20:00;217.76
2019-01-01 15:25:00;221.18
2019-01-01 15:30:00;217.26
2019-01-01 15:35:00;186.7
2019-01-01 15:40:00;163.66000000000003
2019-01-01 15:45:00;161.38000000000002
2019-01-01 15:50:00;170.56
2019-01-01 15:55:00;175.94
2019-01-01 16:00:00;177.85999999999999
2019-01-01 16:05:00;181.58
2019-01-01 16:10:00;178.0
2019-01-01 16:15:00;195.98
2019-01-01 16:20:00;224.52000000000004
2019-01-01 16:25:00;246.16
2019-01-01 16:30:00;267.18
2019-01-01 16:35:00;282.06000000000006
2019-01-01 16:40:00;289.58000000000004
2019-01-01 16:45:00;293.76000000000005
2019-01-01 16:50:00;288.7
2019-01-01 16:55:00;278.84000000000003
2019-01-01 17:00:00;270.71999999999997
2019-01-01 17:05:00;259.4
